personid,male,yr_married,edu,noedu,primary,hs,degree,edcat,yrmove1,agewhenmoved1,upmove1,downmove1,neutralmove1,provcape,provkzn,provgaufree,provref,endjob1_1,endjob1_2,endjob1_3,endjob1_4,endjob1_5,totlifeyrs,calyear,event,spell,dspell2,dspell3,dspell4,dspell5,dspell6,dspell7,dspell8more,duration,dur1,dur2,dur3,dur4,dur5_6,dur7_8,dur9_10,dur11up,dur2_down,dur2_neut,dur2_ejob1_1,dur2_ejob1_2,dur2_ejob1_3,dur2_ejob1_4,dur3_down,dur3_neut,dur3_ejob1_1,dur3_ejob1_2,dur3_ejob1_3,dur3_ejob1_4,dur4_down,dur4_neut,dur4_ejob1_1,dur4_ejob1_2,dur4_ejob1_3,dur4_ejob1_4,dur5_6_down,dur5_6_neut,dur5_6_ejob1_1,dur5_6_ejob1_2,dur5_6_ejob1_3,dur5_6_ejob1_4,dur7_8_down,dur7_8_neut,dur7_8_ejob1_1,dur7_8_ejob1_2,dur7_8_ejob1_3,dur7_8_ejob1_4,dur9_10_down,dur9_10_neut,dur9_10_ejob1_1,dur9_10_ejob1_2,dur9_10_ejob1_3,dur9_10_ejob1_4,dur11up_down,dur11up_neut,dur11up_ejob1_1,dur11up_ejob1_2,dur11up_ejob1_3,dur11up_ejob1_4,censor,priormove,province,urbanplace,yrpre1976,yrpre1986,yrpre1994,yrpost1994,age,lagage,mrg_event,mrg_status,hs_byyr,degree_byyr
12,1,1979,5,0,1,0,0,1,1979,24,1,0,0,0,0,1,0,0,1,0,0,0,21,1999,0,3,0,1,0,0,0,0,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,1,0,0,0,1,44,25,0,1,0,0
12,1,1979,5,0,1,0,0,1,1979,24,1,0,0,0,0,1,0,0,1,0,0,0,21,2000,0,3,0,1,0,0,0,0,0,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,1,0,0,0,1,45,25,0,1,0,0
13,1,9999,11,0,0,1,0,2,1995,15,0,0,1,1,0,0,0,0,0,0,0,1,5,1996,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,16,15,0,0,0,0
13,1,9999,11,0,0,1,0,2,1995,15,0,0,1,1,0,0,0,0,0,0,0,1,5,1997,0,2,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,17,15,0,0,0,0
13,1,9999,11,0,0,1,0,2,1995,15,0,0,1,1,0,0,0,0,0,0,0,1,5,1998,0,2,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,18,15,0,0,0,0
13,1,9999,11,0,0,1,0,2,1995,15,0,0,1,1,0,0,0,0,0,0,0,1,5,1999,0,2,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,19,15,0,0,0,0
13,1,9999,11,0,0,1,0,2,1995,15,0,0,1,1,0,0,0,0,0,0,0,1,5,2000,0,2,1,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,1,20,15,0,0,0,0
15,0,1988,4,0,1,0,0,1,1981,14,0,0,1,1,0,0,0,0,0,0,0,1,19,1982,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,15,14,0,0,0,0
15,0,1988,4,0,1,0,0,1,1981,14,0,0,1,1,0,0,0,0,0,0,0,1,19,1983,0,2,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,16,14,0,0,0,0
15,0,1988,4,0,1,0,0,1,1981,14,0,0,1,1,0,0,0,0,0,0,0,1,19,1984,0,2,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,17,14,0,0,0,0
15,0,1988,4,0,1,0,0,1,1981,14,0,0,1,1,0,0,0,0,0,0,0,1,19,1985,0,2,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,18,14,0,0,0,0
15,0,1988,4,0,1,0,0,1,1981,14,0,0,1,1,0,0,0,0,0,0,0,1,19,1986,0,2,1,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,19,14,0,0,0,0
15,0,1988,4,0,1,0,0,1,1981,14,0,0,1,1,0,0,0,0,0,0,0,1,19,1987,0,2,1,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,20,14,0,0,0,0
15,0,1988,4,0,1,0,0,1,1981,14,0,0,1,1,0,0,0,0,0,0,0,1,19,1988,1,2,1,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,21,14,1,0,0,0
15,0,1988,4,0,1,0,0,1,1981,14,0,0,1,1,0,0,0,0,0,0,0,1,19,1989,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,22,21,0,1,0,0
15,0,1988,4,0,1,0,0,1,1981,14,0,0,1,1,0,0,0,0,0,0,0,1,19,1990,0,3,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,23,21,0,1,0,0
15,0,1988,4,0,1,0,0,1,1981,14,0,0,1,1,0,0,0,0,0,0,0,1,19,1991,0,3,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,24,21,0,1,0,0
15,0,1988,4,0,1,0,0,1,1981,14,0,0,1,1,0,0,0,0,0,0,0,1,19,1992,1,3,0,1,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,25,21,0,1,0,0
15,0,1988,4,0,1,0,0,1,1981,14,0,0,1,1,0,0,0,0,0,0,0,1,19,1993,0,4,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,26,25,0,1,0,0
15,0,1988,4,0,1,0,0,1,1981,14,0,0,1,1,0,0,0,0,0,0,0,1,19,1994,1,4,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,27,25,0,1,0,0
15,0,1988,4,0,1,0,0,1,1981,14,0,0,1,1,0,0,0,0,0,0,0,1,19,1995,0,5,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,28,27,0,1,0,0
15,0,1988,4,0,1,0,0,1,1981,14,0,0,1,1,0,0,0,0,0,0,0,1,19,1996,0,5,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,29,27,0,1,0,0
15,0,1988,4,0,1,0,0,1,1981,14,0,0,1,1,0,0,0,0,0,0,0,1,19,1997,0,5,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,30,27,0,1,0,0
15,0,1988,4,0,1,0,0,1,1981,14,0,0,1,1,0,0,0,0,0,0,0,1,19,1998,1,5,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,31,27,0,1,0,0
15,0,1988,4,0,1,0,0,1,1981,14,0,0,1,1,0,0,0,0,0,0,0,1,19,1999,0,6,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,32,31,0,1,0,0
15,0,1988,4,0,1,0,0,1,1981,14,0,0,1,1,0,0,0,0,0,0,0,1,19,2000,0,6,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,1,33,31,0,1,0,0
16,0,9999,13,0,0,0,1,3,1991,19,1,0,0,1,0,0,0,0,1,0,0,0,9,1992,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,1,0,20,19,0,0,0,0
16,0,9999,13,0,0,0,1,3,1991,19,1,0,0,1,0,0,0,0,1,0,0,0,9,1993,0,2,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,1,0,21,19,0,0,0,0
16,0,9999,13,0,0,0,1,3,1991,19,1,0,0,1,0,0,0,0,1,0,0,0,9,1994,0,2,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,1,22,19,0,0,0,0
16,0,9999,13,0,0,0,1,3,1991,19,1,0,0,1,0,0,0,0,1,0,0,0,9,1995,0,2,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,1,23,19,0,0,0,0
16,0,9999,13,0,0,0,1,3,1991,19,1,0,0,1,0,0,0,0,1,0,0,0,9,1996,0,2,1,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,1,24,19,0,0,0,0
16,0,9999,13,0,0,0,1,3,1991,19,1,0,0,1,0,0,0,0,1,0,0,0,9,1997,0,2,1,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,1,25,19,0,0,0,0
16,0,9999,13,0,0,0,1,3,1991,19,1,0,0,1,0,0,0,0,1,0,0,0,9,1998,0,2,1,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,1,26,19,0,0,0,0
16,0,9999,13,0,0,0,1,3,1991,19,1,0,0,1,0,0,0,0,1,0,0,0,9,1999,0,2,1,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,1,27,19,0,0,0,0
16,0,9999,13,0,0,0,1,3,1991,19,1,0,0,1,0,0,0,0,1,0,0,0,9,2000,0,2,1,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,1,28,19,0,0,0,0
17,1,1995,12,0,0,1,0,2,1992,24,1,0,0,1,0,0,0,0,1,0,0,0,8,1993,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,1,0,25,24,0,0,0,0
17,1,1995,12,0,0,1,0,2,1992,24,1,0,0,1,0,0,0,0,1,0,0,0,8,1994,0,2,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,1,26,24,0,0,0,0
17,1,1995,12,0,0,1,0,2,1992,24,1,0,0,1,0,0,0,0,1,0,0,0,8,1995,0,2,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,1,27,24,1,0,0,0
17,1,1995,12,0,0,1,0,2,1992,24,1,0,0,1,0,0,0,0,1,0,0,0,8,1996,0,2,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,1,28,24,0,1,0,0
17,1,1995,12,0,0,1,0,2,1992,24,1,0,0,1,0,0,0,0,1,0,0,0,8,1997,0,2,1,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,1,29,24,0,1,0,0
17,1,1995,12,0,0,1,0,2,1992,24,1,0,0,1,0,0,0,0,1,0,0,0,8,1998,0,2,1,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,1,30,24,0,1,0,0
17,1,1995,12,0,0,1,0,2,1992,24,1,0,0,1,0,0,0,0,1,0,0,0,8,1999,0,2,1,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,1,31,24,0,1,0,0
17,1,1995,12,0,0,1,0,2,1992,24,1,0,0,1,0,0,0,0,1,0,0,0,8,2000,0,2,1,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,1,32,24,0,1,0,0
18,1,1996,11,0,0,1,0,2,1989,21,1,0,0,1,0,0,0,0,0,1,0,0,11,1990,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,1,0,22,21,0,0,0,0
18,1,1996,11,0,0,1,0,2,1989,21,1,0,0,1,0,0,0,0,0,1,0,0,11,1991,0,2,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,1,0,23,21,0,0,0,0
18,1,1996,11,0,0,1,0,2,1989,21,1,0,0,1,0,0,0,0,0,1,0,0,11,1992,0,2,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,1,0,24,21,0,0,0,0
18,1,1996,11,0,0,1,0,2,1989,21,1,0,0,1,0,0,0,0,0,1,0,0,11,1993,0,2,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,1,0,25,21,0,0,0,0
18,1,1996,11,0,0,1,0,2,1989,21,1,0,0,1,0,0,0,0,0,1,0,0,11,1994,0,2,1,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,1,26,21,0,0,0,0
18,1,1996,11,0,0,1,0,2,1989,21,1,0,0,1,0,0,0,0,0,1,0,0,11,1995,0,2,1,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,1,27,21,0,0,0,0
18,1,1996,11,0,0,1,0,2,1989,21,1,0,0,1,0,0,0,0,0,1,0,0,11,1996,0,2,1,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,1,28,21,1,0,0,0
18,1,1996,11,0,0,1,0,2,1989,21,1,0,0,1,0,0,0,0,0,1,0,0,11,1997,0,2,1,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,1,29,21,0,1,0,0
18,1,1996,11,0,0,1,0,2,1989,21,1,0,0,1,0,0,0,0,0,1,0,0,11,1998,0,2,1,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,1,0,0,0,1,30,21,0,1,0,0
18,1,1996,11,0,0,1,0,2,1989,21,1,0,0,1,0,0,0,0,0,1,0,0,11,1999,0,2,1,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,1,0,0,0,1,31,21,0,1,0,0
18,1,1996,11,0,0,1,0,2,1989,21,1,0,0,1,0,0,0,0,0,1,0,0,11,2000,0,2,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,1,0,0,0,1,32,21,0,1,0,0
20,1,1986,4,0,1,0,0,1,1971,15,1,0,0,0,0,1,0,0,1,0,0,0,29,1972,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,1,1,0,0,0,16,15,0,0,0,0
20,1,1986,4,0,1,0,0,1,1971,15,1,0,0,0,0,1,0,0,1,0,0,0,29,1973,0,2,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,1,1,0,0,0,17,15,0,0,0,0
20,1,1986,4,0,1,0,0,1,1971,15,1,0,0,0,0,1,0,0,1,0,0,0,29,1974,0,2,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,1,1,0,0,0,18,15,0,0,0,0
20,1,1986,4,0,1,0,0,1,1971,15,1,0,0,0,0,1,0,0,1,0,0,0,29,1975,0,2,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,1,1,0,0,0,19,15,0,0,0,0
20,1,1986,4,0,1,0,0,1,1971,15,1,0,0,0,0,1,0,0,1,0,0,0,29,1976,1,2,1,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,1,0,0,20,15,0,0,0,0
20,1,1986,4,0,1,0,0,1,1971,15,1,0,0,0,0,1,0,0,1,0,0,0,29,1977,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,1,0,0,21,20,0,0,0,0
20,1,1986,4,0,1,0,0,1,1971,15,1,0,0,0,0,1,0,0,1,0,0,0,29,1978,0,3,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,1,0,0,22,20,0,0,0,0
20,1,1986,4,0,1,0,0,1,1971,15,1,0,0,0,0,1,0,0,1,0,0,0,29,1979,0,3,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,1,0,0,23,20,0,0,0,0
20,1,1986,4,0,1,0,0,1,1971,15,1,0,0,0,0,1,0,0,1,0,0,0,29,1980,0,3,0,1,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,1,0,0,24,20,0,0,0,0
20,1,1986,4,0,1,0,0,1,1971,15,1,0,0,0,0,1,0,0,1,0,0,0,29,1981,0,3,0,1,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,1,0,0,25,20,0,0,0,0
20,1,1986,4,0,1,0,0,1,1971,15,1,0,0,0,0,1,0,0,1,0,0,0,29,1982,0,3,0,1,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,1,0,0,26,20,0,0,0,0
20,1,1986,4,0,1,0,0,1,1971,15,1,0,0,0,0,1,0,0,1,0,0,0,29,1983,0,3,0,1,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,1,0,0,27,20,0,0,0,0
