v0303,v0304,v0331,v0332,v0333,v0336,v0341,v0342,v0343,v0346,v0351,v0352,v0353,v0356,v0361,v0362,v0363,v0366,v0371,v0372,v0373,v0376,v0381,v0382,v0383,v0386,v0391,v0392,v0393,v0396,v0401,v0402,v0403,v0406,v0411,v0412,v0413,v0416,v0421,v0422,v0423,v0426,personid,male,birthyear,ageatsurvey,birthplaceurban,birthplaceprov,yr_married,edu,noedu,primary,hs,degree,edcat,totmoves,begprov,begplaceurban,jobbefore1,jobafter1,mt1cat,yrmove1,agewhenmoved1,upmove1,downmove1,neutralmove1,prov1,prov2,prov3,prov4,prov5,prov6,prov7,prov8,prov9,prov10,startjob1,startjob2,startjob3,startjob4,startjob5,mvetype1,mvetype2,mvetype3,mvetype4
Mpumalan,827,Mpumalan,828,Urban,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauteng,701,Urban,1981,Mpumalan,827,Urban,1989,1986,1,1950,49,1,5,9999,0,1,0,0,0,0,3,5,1,4,4,2,1960,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Mpumalan,827,Gauteng,720,Urban,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauteng,720,Rural,1994,Mpumalan,827,Urban,1996,1990,1,1976,23,0,5,9999,9,0,0,1,0,2,3,8,1,3,3,2,1994,18,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
Northern,,Gauteng,,Urban,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northern,,Rural,1995,Mpumalan,827,Urban,1996,1992,0,1975,24,1,6,1995,11,0,0,1,0,2,3,8,1,4,4,4,1995,20,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
Mpumalan,817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauteng,704,Urban,1960,Mpumalan,827,Urban,1975,1995,0,1916,83,1,8,9999,0,1,0,0,0,0,2,8,1,3,3,1,1960,44,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
Mpumalan,813,Mpumalan,815,Rural,1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mpumalan,815,Rural,1967,Mpumalan,827,Urban,1975,2008,1,1953,46,0,5,1979,4,0,1,0,0,1,3,5,0,4,4,2,1966,13,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Mpumalan,815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mpumalan,827,Urban,1975,2010,0,1946,53,0,5,9999,0,1,0,0,0,0,1,5,1,4,4,3,1975,29,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Gauteng,701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mpumalan,827,Urban,1984,2013,0,1971,28,0,5,9999,12,0,0,1,0,2,1,5,1,4,4,3,1984,13,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Eastern ,262,KwaZulu-,501,Urban,1994,Gauteng,704,Urban,1949,Mpumalan,817,Urban,1956,Mpumalan,812,Rural,Don't kn,,,,,,,,,,,,,,,,,Mpumalan,827,Rural,1975,Mpumalan,827,Urban,1986,2015,1,1931,68,0,3,1970,0,1,0,0,0,0,6,4,1,3,3,4,1994,63,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Mpumalan,827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauteng,714,Urban,1999,Mpumalan,827,Urban,1999,2017,1,1964,35,1,5,9999,0,1,0,0,0,0,2,8,1,2,2,1,1999,35,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
Mpumalan,827,Mpumalan,824,Urban,1986,Mpumalan,815,Urban,1998,,,,,,,,,,,,,,,,,,,,,,,,,Mpumalan,803,Urban,1999,Mpumalan,827,Urban,1999,2020,1,1974,25,1,5,9999,13,0,0,0,1,3,4,5,1,4,4,2,1986,12,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Mpumalan,803,Mpumalan,814,Rural,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauteng,705,Urban,1987,Mpumalan,827,Urban,1994,2023,0,1965,34,0,5,1983,5,0,1,0,0,1,3,5,0,4,4,3,1977,12,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Mpumalan,827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mpumalan,827,Urban,1997,2025,0,1981,18,0,5,9999,11,0,0,1,0,2,1,5,1,4,4,3,1997,16,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Mpumalan,829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mpumalan,828,Rural,1985,2028,1,1967,32,1,4,1995,9,0,0,1,0,2,1,5,0,4,4,4,1985,18,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Mpumalan,829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mpumalan,828,Rural,1997,2029,0,1965,34,1,5,1996,12,0,0,1,0,2,1,5,0,4,4,4,1997,32,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Gauteng,720,Mpumalan,828,Rural,1982,Gauteng,710,Urban,1998,Mpumalan,828,Rural,1999,,,,,,,,,,,,,,,,,,,,,Mpumalan,828,Urban,1999,Mpumalan,828,Rural,1999,2031,1,1961,38,0,8,1970,0,1,0,0,0,0,5,5,0,4,4,4,1982,21,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Mpumalan,828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mpumalan,828,Rural,1979,2033,1,1967,32,0,5,1988,13,0,0,0,1,3,1,5,0,4,4,2,1979,12,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Mpumalan,827,Mpumalan,818,Rural,1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mpumalan,818,Rural,1987,Mpumalan,828,Rural,1998,2039,0,1973,26,0,8,1990,13,0,0,0,1,3,3,5,0,4,4,2,1986,13,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Mpumalan,828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mpumalan,818,Rural,1991,Mpumalan,828,Rural,1994,2040,1,1980,19,0,8,9999,8,0,0,1,0,2,2,5,0,4,4,4,1991,11,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Gauteng,702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mpumalan,828,Rural,1978,2041,1,1942,57,1,8,1975,4,0,1,0,0,1,1,5,0,3,3,2,1978,36,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Mpumalan,,Mpumalan,,Urban,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mpumalan,,Rural,1999,Mpumalan,828,Rural,1999,2043,0,1979,21,1,5,9999,10,0,0,1,0,2,3,5,1,3,3,4,1998,19,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Mpumalan,829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mpumalan,828,Rural,1994,2044,0,1975,24,0,8,1994,8,0,0,1,0,2,1,5,0,4,4,4,1994,19,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Mpumalan,827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mpumalan,828,Rural,1990,2045,1,1978,21,0,5,9999,7,0,1,0,0,1,1,5,0,4,4,2,1990,12,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Mpumalan,815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mpumalan,828,Rural,1987,Mpumalan,828,Rural,1990,2046,1,1972,27,0,5,9999,12,0,0,1,0,2,2,5,0,4,4,4,1987,15,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Mpumalan,817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mpumalan,828,Rural,1991,2048,1,1975,24,1,5,9999,10,0,0,1,0,2,1,5,0,4,3,2,1991,16,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Mpumalan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mpumalan,828,Rural,1990,2050,1,1978,20,1,5,9999,6,0,1,0,0,1,1,5,0,4,4,2,1990,12,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Northern,928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northern,930,Urban,1970,Northern,916,Urban,1985,2051,0,1925,73,1,6,1943,8,0,0,1,0,2,2,6,1,1,1,3,1970,45,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Northern,930,Gauteng,701,Urban,1952,Northern,905,Urban,1962,Northern,902,Rural,1991,,,,,,,,,,,,,,,,,,,,,Northern,911,Rural,1973,Northern,916,Urban,1987,2052,0,1931,68,1,6,1951,8,0,0,1,0,2,5,8,1,1,1,1,1952,21,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
Northern,904,Northern,904,Urban,1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northern,928,Rural,1979,Northern,916,Urban,1985,2053,0,1958,41,1,6,9999,13,0,0,0,1,3,3,6,1,4,4,2,1971,13,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
Northern,912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northern,916,Urban,1979,2054,0,1931,68,1,6,1954,5,0,1,0,0,1,1,6,1,4,4,3,1979,48,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
Northern,912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northern,916,Urban,1985,2056,1,1971,28,1,6,9999,12,0,0,1,0,2,1,6,1,4,4,3,1985,14,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
Northern,912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northern,916,Urban,1989,2058,0,1972,27,1,6,9999,13,0,0,0,1,3,1,6,1,4,4,3,1989,17,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
Northern,916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northern,916,Urban,1982,2062,1,1932,67,0,6,1972,12,0,0,1,0,2,1,6,1,2,2,3,1982,50,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
Northern,912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northern,916,Urban,1969,2064,1,1938,62,1,2,1965,12,0,0,1,0,2,1,6,1,1,1,3,1969,31,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Gauteng,724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northern,916,Urban,1993,2066,0,1980,20,1,8,9999,8,0,0,1,0,2,1,6,1,4,4,1,1993,13,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
Northern,930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northern,930,Urban,1994,Northern,916,Urban,1999,2073,0,1970,29,1,6,1995,0,1,0,0,0,0,2,6,1,4,3,3,1994,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
Northern,917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northern,916,Urban,1994,2074,0,1978,21,1,2,9999,10,0,0,1,0,2,1,6,1,3,3,1,1994,16,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
Northern,931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northern,916,Urban,1996,2077,1,1965,35,0,6,1995,13,0,0,0,1,3,1,6,1,1,1,3,1996,31,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Northern,916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northern,916,Urban,1992,2083,0,1962,37,0,6,1981,9,0,0,1,0,2,1,6,1,1,1,3,1992,30,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Northern,931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northern,916,Urban,1990,2084,1,1969,30,0,6,1993,12,0,0,1,0,2,1,6,1,1,1,3,1990,21,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Northern,916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northern,916,Urban,1995,2085,1,1972,27,0,6,9999,12,0,0,1,0,2,1,6,1,4,4,3,1995,23,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
Northern,905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northern,916,Urban,1991,2086,1,1965,34,1,6,9999,13,0,0,0,1,3,1,6,1,4,1,1,1991,26,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
Northern,914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northern,916,Urban,1994,2088,0,1966,33,1,6,1986,13,0,0,0,1,3,1,6,1,4,1,1,1994,28,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
Northern,916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northern,916,Urban,1992,2089,1,1964,35,0,6,9999,12,0,0,1,0,2,1,6,1,4,4,3,1992,28,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
Northern,911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northern,916,Urban,1996,2090,0,1968,31,0,6,1984,0,1,0,0,0,0,1,6,1,4,4,3,1996,28,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
Gauteng,704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northern,927,Urban,1969,2095,0,1953,46,1,8,1975,0,1,0,0,0,0,1,6,1,4,4,1,1969,16,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
Northern,901,Western ,105,Urban,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northern,901,Rural,1997,Northern,927,Urban,1998,2097,0,1971,28,0,6,9999,13,0,0,0,1,3,3,2,1,4,4,4,1995,24,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Mpumalan,819,Mpumalan,817,Urban,1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,501,Urban,1989,Northern,927,Urban,1996,2101,1,1956,43,1,5,1985,13,0,0,0,1,3,3,5,1,4,4,2,1976,20,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Northern,927,Gauteng,708,Urban,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauteng,701,Urban,1994,Northern,927,Urban,1996,2102,0,1974,25,1,6,1990,12,0,0,1,0,2,3,8,1,4,4,2,1993,19,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
Northern,927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northern,927,Urban,1994,2104,1,1972,26,0,5,9999,12,0,0,1,0,2,1,6,1,1,1,3,1994,22,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Northern,927,Gauteng,701,Urban,1973,Northern,927,Urban,1974,,,,,,,,,,,,,,,,,,,,,,,,,Gauteng,714,Urban,1984,Northern,927,Urban,1976,2106,1,1956,43,1,6,1980,6,0,1,0,0,1,4,8,1,4,4,2,1973,17,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
Northern,927,Gauteng,703,Urban,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mpumalan,822,Rural,1992,Northern,927,Urban,1994,2107,1,1968,31,0,5,1992,12,0,0,1,0,2,3,8,1,4,2,4,1992,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
Northern,904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northern,927,Urban,1990,2108,0,1965,34,1,6,1990,12,0,0,1,0,2,1,6,1,1,1,1,1990,25,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
Mpumalan,822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northern,927,Urban,1994,2112,0,1972,27,1,5,1994,12,0,0,1,0,2,1,6,1,4,4,1,1994,22,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
Mpumalan,822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northern,927,Rural,1974,2113,1,1950,49,0,5,1977,7,0,1,0,0,1,1,6,0,4,4,2,1974,24,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
Northern,914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northern,927,Rural,1997,2117,1,1978,21,0,6,9999,11,0,0,1,0,2,1,6,0,4,4,4,1997,19,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
Northern,914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northern,927,Urban,1977,Northern,927,Rural,1980,2120,0,1964,35,0,6,1980,12,0,0,1,0,2,2,6,1,4,4,3,1977,13,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
Northern,914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauteng,704,Rural,1984,Northern,927,Rural,,2123,1,1953,46,0,6,1970,9,0,0,1,0,2,2,8,0,4,4,4,1984,31,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
Northern,911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northern,927,Rural,1982,2124,0,1964,35,0,6,1982,3,0,1,0,0,1,1,6,0,4,4,4,1982,18,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
Northern,914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northern,927,Rural,1972,2127,1,1925,74,0,6,1969,0,1,0,0,0,0,1,6,0,4,4,4,1972,47,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
Northern,914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauteng,701,Urban,1994,Northern,927,Rural,1997,2129,0,1972,27,0,6,9999,12,0,0,1,0,2,2,8,1,4,4,3,1994,22,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
Northern,914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northern,927,Rural,1972,2132,0,1948,51,0,6,1971,4,0,1,0,0,1,1,6,0,4,4,4,1972,24,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
Northern,914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauteng,704,Urban,1997,Northern,927,Rural,1999,2133,1,1976,23,0,6,1997,8,0,0,1,0,2,2,8,1,4,4,1,1997,21,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
Northern,914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northern,927,Rural,1984,2135,0,1951,48,0,6,1970,3,0,1,0,0,1,1,6,0,4,4,4,1984,33,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
Northern,914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northern,927,Rural,1998,2137,0,1976,23,0,6,1997,11,0,0,1,0,2,1,6,0,4,4,4,1998,22,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
Northern,914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northern,905,Urban,1997,Northern,927,Rural,1997,2139,1,1978,21,0,6,9999,10,0,0,1,0,2,2,6,1,3,3,3,1997,19,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
Northern,914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mpumalan,823,Rural,1989,Northern,927,Rural,1992,2143,1,1961,38,0,6,9999,3,0,1,0,0,1,2,5,0,4,4,4,1989,28,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Northern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northern,,Urban,1960,Northern,914,Urban,1971,2146,1,1943,56,1,6,1971,11,0,0,1,0,2,2,6,1,4,4,1,1960,17,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
Mpumalan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northern,914,Urban,1980,2148,0,1951,47,1,5,1966,13,0,0,0,1,3,1,6,1,4,4,1,1980,29,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
Northern,927,Gauteng,714,Urban,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mpumalan,823,Urban,1981,Northern,914,Urban,1983,2155,0,1944,55,1,6,1960,13,0,0,0,1,3,3,8,1,4,4,2,1968,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
Northern,927,Northern,914,Urban,1961,Mpumalan,822,Urban,1970,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,507,Urban,1973,Northern,914,Urban,1975,2156,0,1943,56,0,6,1966,13,0,0,0,1,3,4,6,1,4,4,4,1961,18,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
Northern,914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northern,927,Rural,1992,Northern,914,Urban,1993,2157,0,1980,19,1,6,9999,11,0,0,1,0,2,2,6,0,4,4,2,1992,12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
Mpumalan,819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mpumalan,819,Rural,1943,Northern,914,Urban,1958,2159,1,1920,79,1,5,1958,0,1,0,0,0,0,2,5,0,3,3,4,1943,23,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Northern,914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northern,904,Urban,1994,Northern,914,Urban,1997,2161,0,1971,28,0,6,1997,14,0,0,0,1,3,2,6,1,4,1,1,1994,23,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
Northern,914,Northern,901,Urban,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northern,916,Urban,1990,Northern,914,Urban,1996,2165,1,1974,25,1,6,9999,13,0,0,0,1,3,3,6,1,4,4,2,1988,14,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
Northern,903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northern,903,Urban,1999,Northern,914,Rural,1999,2166,1,1962,37,0,6,9999,11,0,0,1,0,2,2,6,1,4,4,1,1999,37,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
Eastern ,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eastern ,240,Urban,1972,Northern,929,Rural,1982,2177,0,1960,39,1,3,1982,9,0,0,1,0,2,2,3,1,4,4,1,1972,12,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Northern,929,Gauteng,705,Rural,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauteng,704,Urban,1998,Northern,929,Rural,1998,2181,1,1972,27,0,6,1995,12,0,0,1,0,2,3,8,0,4,4,4,1993,21,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
Northern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauteng,,Urban,1963,Northern,929,Rural,1973,2185,0,1951,48,0,6,1972,3,0,1,0,0,1,2,8,1,4,4,3,1963,12,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
Northern,929,Northern,929,Rural,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northern,929,Rural,1997,Northern,929,Rural,1998,2186,1,1981,18,0,6,9999,9,0,0,1,0,2,3,6,0,4,4,4,1993,12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
Northern,930,Northern,929,Rural,1982,Gauteng,710,Urban,1985,Northern,929,Rural,1986,,,,,,,,,,,,,,,,,,,,,Gauteng,704,Urban,1989,Northern,929,Rural,1994,2188,1,1966,33,0,6,1985,11,0,0,1,0,2,5,6,0,4,4,4,1982,16,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
Northern,928,Northern,929,Rural,1984,Northern,929,Rural,1988,,,,,,,,,,,,,,,,,,,,,,,,,Northern,930,Rural,1991,Northern,929,Rural,1997,2189,1,1973,26,0,6,1993,11,0,0,1,0,2,4,6,0,4,4,4,1984,11,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
Northern,930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauteng,704,Rural,1989,Northern,929,Rural,1996,2192,1,1974,25,0,6,9999,11,0,0,1,0,2,2,8,0,4,4,4,1989,15,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
Northern,930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northern,929,Rural,1993,2195,0,1980,19,0,6,9999,9,0,0,1,0,2,1,6,0,4,4,4,1993,13,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
Northern,929,Northern,902,Rural,1967,Northern,929,Rural,1969,,,,,,,,,,,,,,,,,,,,,,,,,Northern,929,Rural,1970,Northern,929,Rural,1992,2197,1,1955,44,0,6,9999,7,0,1,0,0,1,4,6,0,4,4,4,1967,12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
Northern,929,Northern,929,Rural,1986,Northern,929,Rural,1986,Gauteng,724,Urban,1986,Northern,929,Rural,1987,,,,,,,,,,,,,,,,,Mpumalan,828,Urban,1990,Northern,929,Rural,1990,2199,1,1971,29,0,6,1989,12,0,0,1,0,2,6,6,0,4,4,4,1986,15,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
Northern,902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northern,929,Rural,1980,2207,0,1956,43,1,6,1975,14,0,0,0,1,3,1,6,0,2,2,2,1980,24,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
